MODUL_CATEGORY	MODULE_LABEL	MODULE_FOURNISSEUR					
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	80	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100%	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Accident	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.		fixe			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.		fixe			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.		fixe			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	80	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	80	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	80	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	80	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100%	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	80	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Temporary Disability Illness	Formula 2	Anker Verzekeringen n.v.	100	pourcentage			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.	300	fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.	300	fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.	300	fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
Death Accident	Formula 3	Anker Verzekeringen n.v.		fixe			
