[2017-01-19 22:28:30,577]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-25 23:40:04,380]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 69 value : LOL after Accident & illness
[2017-01-25 23:40:04,381]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,383]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,385]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,387]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,390]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,391]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,393]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,394]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,396]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,398]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,400]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 80 value : PTD after Accident & illness
[2017-01-25 23:40:04,403]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,407]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,409]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,410]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,412]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,415]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,417]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,419]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,421]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,423]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,426]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 91 value : TTD after accident and illness
[2017-01-25 23:40:04,428]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,430]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,431]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,438]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,441]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,443]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,444]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,447]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,450]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,473]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,483]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 102 value : Retirement Plan
[2017-01-25 23:40:04,486]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,487]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,495]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,497]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,498]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,500]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 108 value : Health 
Assistance & Repatriation
[2017-01-25 23:40:04,502]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,507]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,509]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,511]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 112 value : LOL & PTD after accident
[2017-01-25 23:40:04,516]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,520]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,522]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,524]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,526]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 117 value : LOL after Accident & illness
[2017-01-25 23:40:04,529]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,534]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,536]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,538]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,542]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 122 value : TTD after accident and illness
[2017-01-25 23:40:04,545]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,547]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,548]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,551]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,553]-[AWT-EventQueue-0] INFO  wycc  - Row : 3 Column : 127 value : Retirement Plan
[2017-01-25 23:40:04,555]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,557]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,559]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,561]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,575]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,577]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 1 value : officer
[2017-01-25 23:40:04,579]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,582]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,584]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,592]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,594]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,607]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 7 value : Period Covered
Yearly, Working Period, Private Life, On-duty+on-leave
[2017-01-25 23:40:04,609]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 8 value : Single or family
[2017-01-25 23:40:04,611]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 9 value : Nationality
[2017-01-25 23:40:04,613]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 10 value : Country of residence
[2017-01-25 23:40:04,615]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 11 value : Number of Children
[2017-01-25 23:40:04,618]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,620]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,621]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 14 value : USD
[2017-01-25 23:40:04,633]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,648]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,649]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,651]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,654]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,657]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 20 value : Benefits
[2017-01-25 23:40:04,659]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 21 value : Insurance Company
[2017-01-25 23:40:04,661]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 22 value : Policy N°
[2017-01-25 23:40:04,664]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 23 value : Formula
[2017-01-25 23:40:04,666]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 24 value : Cie Annual premium without commission
[2017-01-25 23:40:04,668]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 25 value : discount or Increase
[2017-01-25 23:40:04,670]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 26 value : Commission
[2017-01-25 23:40:04,671]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 27 value : Cie Premium HT + commission
[2017-01-25 23:40:04,673]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 28 value :  Cie Premium HT with discount 
[2017-01-25 23:40:04,676]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 29 value : Cie Annual Premium +Tax discount
[2017-01-25 23:40:04,678]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 30 value : WYCC Annual Fees
[2017-01-25 23:40:04,680]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 31 value : Client Annual Premium without surcom +Tax
[2017-01-25 23:40:04,682]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 32 value : WYCC Surcom
[2017-01-25 23:40:04,684]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 33 value : Cie  Premium for period withTax
[2017-01-25 23:40:04,686]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 34 value : WYCC period Fees
[2017-01-25 23:40:04,688]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 35 value : Client Premium for period without surcom + Tax
[2017-01-25 23:40:04,690]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 36 value : WYCC Period Surcom
[2017-01-25 23:40:04,692]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 37 value : Client Premium for period
[2017-01-25 23:40:04,694]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 38 value : Insurance Company
[2017-01-25 23:40:04,696]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 39 value : Policy N°
[2017-01-25 23:40:04,698]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 40 value : Formula
[2017-01-25 23:40:04,699]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 41 value : Cie Annual premium without commission
[2017-01-25 23:40:04,701]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 42 value : Commission
[2017-01-25 23:40:04,703]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 43 value : Cie Premium HT + commission
[2017-01-25 23:40:04,705]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 44 value :  Cie Premium HT with discount 
[2017-01-25 23:40:04,707]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 45 value : Cie Annual Premium +Tax discount
[2017-01-25 23:40:04,709]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 46 value : WYCC Annual Fees
[2017-01-25 23:40:04,711]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 47 value : Client Annual Premium +Tax
[2017-01-25 23:40:04,713]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 48 value : Cie  Premium for period withTax
[2017-01-25 23:40:04,714]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 49 value : WYCC period Fees
[2017-01-25 23:40:04,716]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 50 value : Client Premium for period
[2017-01-25 23:40:04,718]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 51 value : Insurance Company
[2017-01-25 23:40:04,719]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 52 value : Policy N°
[2017-01-25 23:40:04,720]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 53 value : Formula
[2017-01-25 23:40:04,723]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,725]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 55 value : Premium
[2017-01-25 23:40:04,728]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 56 value : Insurance Company
[2017-01-25 23:40:04,730]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 57 value : Policy N°
[2017-01-25 23:40:04,732]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 58 value : Sum insured
[2017-01-25 23:40:04,735]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 59 value : Cie Rate
[2017-01-25 23:40:04,739]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 60 value : Cie Total HT
[2017-01-25 23:40:04,741]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 61 value : WYCC Commission
[2017-01-25 23:40:04,744]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 62 value : Cie Tax
[2017-01-25 23:40:04,749]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 63 value : Cie Total TC
[2017-01-25 23:40:04,751]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 64 value : WYCC Fees
[2017-01-25 23:40:04,753]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 65 value : Client Rate
[2017-01-25 23:40:04,755]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 66 value : Client Total without surcom
[2017-01-25 23:40:04,757]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 67 value : Surcom
[2017-01-25 23:40:04,768]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 68 value : Client Total
[2017-01-25 23:40:04,772]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 69 value : Insurance Company
[2017-01-25 23:40:04,775]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 70 value : Policy N°
[2017-01-25 23:40:04,779]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 71 value : Sum insured
[2017-01-25 23:40:04,783]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 72 value : Cie Rate
[2017-01-25 23:40:04,785]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 73 value : Cie Total HT
[2017-01-25 23:40:04,787]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 74 value : WYCC Commission
[2017-01-25 23:40:04,794]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 75 value : Cie Tax
[2017-01-25 23:40:04,797]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 76 value : Cie Total TC
[2017-01-25 23:40:04,800]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 77 value : WYCC Fees
[2017-01-25 23:40:04,803]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 78 value : Client Rate
[2017-01-25 23:40:04,805]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 79 value : Client Total
[2017-01-25 23:40:04,806]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 80 value : Insurance Company
[2017-01-25 23:40:04,807]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 81 value : Policy N°
[2017-01-25 23:40:04,808]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 82 value : Sum insured
[2017-01-25 23:40:04,809]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 83 value : Cie Rate
[2017-01-25 23:40:04,812]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 84 value : Cie Total HT
[2017-01-25 23:40:04,816]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 85 value : WYCC Commission
[2017-01-25 23:40:04,818]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 86 value : Cie Tax
[2017-01-25 23:40:04,821]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 87 value : Cie Total TC
[2017-01-25 23:40:04,823]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 88 value : WYCC Fees
[2017-01-25 23:40:04,827]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 89 value : Client Rate
[2017-01-25 23:40:04,829]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 90 value : Client Total
[2017-01-25 23:40:04,830]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 91 value : Insurance Company
[2017-01-25 23:40:04,831]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 92 value : Policy N°
[2017-01-25 23:40:04,833]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 93 value : Sum insured
[2017-01-25 23:40:04,835]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 94 value : Cie Rate
[2017-01-25 23:40:04,838]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 95 value : Cie Total HT
[2017-01-25 23:40:04,840]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 96 value : WYCC Commission
[2017-01-25 23:40:04,842]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 97 value : Cie Tax
[2017-01-25 23:40:04,844]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 98 value : Cie Total TC
[2017-01-25 23:40:04,847]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 99 value : WYCC Fees
[2017-01-25 23:40:04,849]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 100 value : Client Rate
[2017-01-25 23:40:04,851]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 101 value : Client Total
[2017-01-25 23:40:04,853]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 102 value : Insurance Company
[2017-01-25 23:40:04,855]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 103 value : Policy N°
[2017-01-25 23:40:04,858]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 104 value : Premium
[2017-01-25 23:40:04,860]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,862]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,865]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,870]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 108 value : Insurance Company
[2017-01-25 23:40:04,872]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 109 value : Policy N°
[2017-01-25 23:40:04,876]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 110 value : Formula
[2017-01-25 23:40:04,878]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 111 value : Premium
[2017-01-25 23:40:04,881]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 112 value : Insurance Company
[2017-01-25 23:40:04,883]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 113 value : Policy N°
[2017-01-25 23:40:04,886]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 114 value : Sum insured
[2017-01-25 23:40:04,890]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 115 value : Premium
[2017-01-25 23:40:04,892]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,894]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 117 value : Insurance Company
[2017-01-25 23:40:04,896]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 118 value : Policy N°
[2017-01-25 23:40:04,899]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 119 value : Sum insured
[2017-01-25 23:40:04,901]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 120 value : Premium
[2017-01-25 23:40:04,903]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,905]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 122 value : Insurance Company
[2017-01-25 23:40:04,909]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 123 value : Policy N°
[2017-01-25 23:40:04,912]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 124 value : Sum insured
[2017-01-25 23:40:04,913]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 125 value : Premium
[2017-01-25 23:40:04,914]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,915]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 127 value : Insurance Company
[2017-01-25 23:40:04,922]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 128 value : Policy N°
[2017-01-25 23:40:04,934]-[AWT-EventQueue-0] INFO  wycc  - Row : 4 Column : 129 value : Premium
[2017-01-25 23:40:04,936]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,939]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,955]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,958]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 1 value : rating
[2017-01-25 23:40:04,960]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,963]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,966]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,976]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,978]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,980]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,982]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,983]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,986]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,987]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,989]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,992]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,994]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 14 value : EUR
[2017-01-25 23:40:04,996]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:04,998]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,012]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,015]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,016]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,019]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,022]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 21 value : DAILY
[2017-01-25 23:40:05,024]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,025]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,027]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,032]-[AWT-EventQueue-0] INFO  wycc  - 0.12
[2017-01-25 23:40:05,034]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-25 23:40:05,036]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,038]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-25 23:40:05,040]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-25 23:40:05,044]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,046]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,048]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-25 23:40:05,050]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,053]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-25 23:40:05,058]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,061]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-25 23:40:05,063]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 37 value : Period
[2017-01-25 23:40:05,065]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 38 value : DAILY
[2017-01-25 23:40:05,068]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,069]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,071]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,073]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-25 23:40:05,074]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,076]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-25 23:40:05,079]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-25 23:40:05,081]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,084]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,085]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,087]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,088]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 50 value : Period
[2017-01-25 23:40:05,090]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,092]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,094]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,095]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 54 value : Annual
[2017-01-25 23:40:05,097]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 55 value : Period
[2017-01-25 23:40:05,099]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,102]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,104]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,106]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,107]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,110]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-25 23:40:05,111]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-25 23:40:05,113]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,115]-[AWT-EventQueue-0] INFO  wycc  - 0.2
[2017-01-25 23:40:05,116]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,118]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,120]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-25 23:40:05,122]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,124]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,126]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,127]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,129]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,130]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 23:40:05,132]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-25 23:40:05,134]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-25 23:40:05,136]-[AWT-EventQueue-0] INFO  wycc  - nothing
